Ref,Connectivity,Entropy R3,Harmonic Mean Depth R3,Integration (HH) R3,Integration (P-value) R3,Integration (Tekl) R3,Intensity R3,Line Length,Mean Depth R3,Node Count R3,Relativised Entropy R3,研究員,男性,女性,地點編號,進入街道時間 (Sensor),在目標地點的時間 (Sensor),熱感受_13-value,太陽輻射的強度,濕度,熱感受_7-value,風速,time,填答秒數,Period,Date_Period,Block,lat,lon
33,3,1.4390807,6.9421487,1.5448366,1.5448366,0.68307137,1.1623344,89.094696,2.3499999,21,1.7692264,閔翔,1,0,7,4219,4223,3,2,0,3,0,2024/8/20 上午 09:53:45,30,1,8201,7,25.0420172,121.5303675
6,3,1.4316345,6.6666665,1.4803609,1.4803609,0.674389,1.1453077,42.760738,2.3684211,20,1.7898073,閔翔,1,0,52,4325,4356,2,2,0,2,1,2024/8/20 上午 09:55:20,88,1,8201,52,25.041882,121.5296166
5,3,1.5214777,5.7142859,1.3845592,1.3845592,0.66066402,1.4263853,51.724953,2.2142856,15,1.5276568,閔翔,1,0,51,4443,4456,0,-1,0,0,1,2024/8/20 上午 09:56:12,47,1,8201,51,25.0423894,121.5297524
4,2,1.4754353,3.8709676,1.0207884,1.0207884,0.58639652,1.3524823,79.118973,2.3,11,1.5687064,閔翔,1,0,50,4533,4547,0,-1,0,0,1,2024/8/20 上午 09:57:02,45,1,8201,50,25.0427906,121.5298397
0,2,1.5306391,3,0.8619656,0.8619656,0.52832085,1.7493018,116.34516,2.1428571,8,1.2942394,閔翔,1,0,1,4612,4648,0.5,1,0,0,2,2024/8/20 上午 09:58:10,62,1,8201,1,25.0429271,121.5305603
46,1,1.3532825,2.6086957,0.84615386,0.84615386,0.54047632,1.1277354,57.473774,2.4444444,10,1.7367692,閔翔,1,0,62,4718,4738,2.5,2,0,3,1,2024/8/20 上午 09:58:54,39,1,8201,62,25.0425721,121.5306431
29,3,1.5415961,5.1063828,1.3988512,1.3988512,0.66463226,1.6700624,89.137909,2.0833333,13,1.3539122,閔翔,1,0,5,5001,5013,1,0,0,1,0,2024/8/20 上午 10:01:57,149,1,8201,5,25.0424483,121.5304177
47,4,1.5375459,6.7469878,1.5405476,1.5405476,0.68430793,1.4521267,47.867493,2.1875,17,1.5290827,閔翔,1,0,63,5207,5221,0,-1,0,0,1,2024/8/20 上午 10:03:43,100,1,8201,63,25.0421985,121.5305674
32,3,1.4176338,7.0534353,1.5517242,1.5517242,0.68380839,1.1138551,119.50666,2.3809524,22,1.8221259,閔翔,1,0,8,5311,5328,1,0,0,1,0,2024/8/20 上午 10:04:45,57,1,8201,8,25.0418886,121.530908
32,3,1.4176338,7.0534353,1.5517242,1.5517242,0.68380839,1.1138551,119.50666,2.3809524,22,1.8221259,閔翔,1,0,8,5458,5515,1,0,0,1,1,2024/8/20 上午 10:06:29,98,1,8201,8,25.0418886,121.530908
56,2,1.4535002,4.3636365,1.1365665,1.1365665,0.61485791,1.2597001,43.332329,2.3333333,13,1.650112,閔翔,1,0,82,5650,5725,0.5,0,0,0,1,2024/8/20 上午 10:08:43,128,1,8201,82,25.0419689,121.5318546
30,1,1.3055289,2.3529413,0.73918515,0.73918515,0.5041489,1.0681599,129.68591,2.5,9,1.7962018,閔翔,1,0,6,5838,5928,1,0,0,1,0,2024/8/20 上午 10:10:51,123,1,8201,6,25.0422954,121.5309931
46,1,1.3532825,2.6086957,0.84615386,0.84615386,0.54047632,1.1277354,57.473774,2.4444444,10,1.7367692,閔翔,1,0,62,24,30,1,1,0,0,1,2024/8/20 上午 10:11:48,51,1,8201,62,25.0425721,121.5306431
1,2,1.5491613,2.6666667,0.84912294,0.84912294,0.51139158,2.1688259,147.1869,2,7,1.0911623,閔翔,1,0,2,57,126,0,-1,0,0,1,2024/8/20 上午 10:12:36,43,1,8201,2,25.0427499,121.5313395
23,3,1.5415961,5.1063828,1.3988512,1.3988512,0.66463226,1.6700624,65.22097,2.0833333,13,1.3539122,閔翔,1,0,44,1207,1238,3,2,0,3,1,2024/8/20 上午 11:23:55,42,2,8202,44,25.0383855,121.5286798
24,3,1.4726398,6.0759492,1.3938289,1.3938289,0.66181248,1.2517439,70.23468,2.3125,17,1.6838834,閔翔,1,0,45,1301,1335,2,1,0,2,2,2024/8/20 上午 11:25:01,57,2,8202,45,25.0383887,121.5291668
83,2,1.4535002,4.3636365,1.1365665,1.1365665,0.61485791,1.2597001,53.085732,2.3333333,13,1.650112,閔翔,1,0,72,1408,1418,2.5,2,0,3,0,2024/8/20 上午 11:25:47,40,2,8202,72,25.0384623,121.5294379
85,3,1.5531402,4.3636365,1.3270249,1.3270249,0.65321249,1.8982824,88.490143,2,11,1.229477,閔翔,1,0,41,1456,1522,1.5,2,0,2,2,2024/8/20 上午 11:26:45,52,2,8202,41,25.0386279,121.5290421
86,2,1.5085742,4,1.1058542,1.1058542,0.60528529,1.5085742,64.411659,2.2,11,1.4395257,閔翔,1,0,61,1601,1604,1.5,1,0,2,0,2024/8/20 上午 11:27:41,51,2,8202,61,25.0385565,121.5287272
23,3,1.5415961,5.1063828,1.3988512,1.3988512,0.66463226,1.6700624,65.22097,2.0833333,13,1.3539122,閔翔,1,0,44,1645,1650,2,2,0,2,2,2024/8/20 上午 11:28:21,29,2,8202,44,25.0383855,121.5286798
14,3,1.5415961,5.1063828,1.2989333,1.2989333,0.64596856,1.5415961,65.980621,2.1666667,13,1.4444195,閔翔,1,0,60,1730,1740,0,-1,0,0,1,2024/8/20 上午 11:29:00,35,2,8202,60,25.0384912,121.5284798
84,2,1.5085742,4,1.1058542,1.1058542,0.60528529,1.5085742,47.719105,2.2,11,1.4395257,閔翔,1,0,40,1811,1815,0,-1,0,0,1,2024/8/20 上午 11:29:30,25,2,8202,40,25.0386361,121.5286879
13,2,1.4535002,4.3636365,1.1365665,1.1365665,0.61485791,1.2597001,46.470898,2.3333333,13,1.650112,閔翔,1,0,59,1835,1847,0.5,-1,0,0,0,2024/8/20 上午 11:30:03,27,2,8202,59,25.0388121,121.5286443
87,3,1.5164965,5.3333335,1.3006579,1.3006579,0.64624065,1.4153968,97.625801,2.2307692,14,1.5425942,閔翔,1,0,34,1915,1942,1,0,0,0,1,2024/8/20 上午 11:31:16,68,2,8202,34,25.038994,121.529181
82,3,1.5415961,5.1063828,1.2989333,1.2989333,0.64596856,1.5415961,39.159924,2.1666667,13,1.4444195,閔翔,1,0,71,2026,2037,3,2,0,3,0,2024/8/20 上午 11:31:59,31,2,8202,71,25.0387908,121.5294575
83,2,1.4535002,4.3636365,1.1365665,1.1365665,0.61485791,1.2597001,53.085732,2.3333333,13,1.650112,閔翔,1,0,72,2106,2115,2,2,0,2,2,2024/8/20 上午 11:32:50,46,2,8202,72,25.0384623,121.5294379
25,3,1.4791145,6.4000001,1.4666082,1.4666082,0.67273146,1.2678125,123.83304,2.2941177,18,1.664782,閔翔,1,0,46,2149,2215,1,2,0,1,2,2024/8/20 上午 11:33:32,34,2,8202,46,25.0383724,121.5297702
26,4,1.5238379,7.3846154,1.606352,1.606352,0.69234449,1.3787105,93.83889,2.2222223,19,1.5837113,閔翔,1,0,47,2340,2430,1,1,0,1,2,2024/8/20 上午 11:36:02,145,2,8202,47,25.0383234,121.5311958
103,3,1.4990152,6.2222223,1.5405476,1.5405476,0.68430793,1.4157366,83.308861,2.1875,17,1.5332038,閔翔,1,0,90,2514,2550,0.5,-1,0,0,1,2024/8/20 上午 11:37:09,63,2,8202,90,25.038671,121.5316317
100,4,1.5517561,6.8571429,1.6261337,1.6261337,0.69710863,1.5517561,48.928677,2.125,17,1.4474835,閔翔,1,0,43,2620,2632,2,2,0,3,0,2024/8/20 上午 11:37:53,38,2,8202,43,25.0388829,121.5313593
96,4,1.4750162,8.5853662,1.7257152,1.7257152,0.705015,1.2207031,46.072742,2.3043478,24,1.723595,閔翔,1,0,80,2713,2737,0,-1,0,0,1,2024/8/20 上午 11:39:04,46,2,8202,80,25.0391935,121.5311304
95,3,1.4033208,7.3846154,1.6178579,1.6178579,0.69188631,1.086442,42.677994,2.3913043,24,1.8516062,閔翔,1,0,79,2809,2830,1.5,1,0,2,1,2024/8/20 上午 11:39:50,40,2,8202,79,25.0395964,121.5310155
96,4,1.4750162,8.5853662,1.7257152,1.7257152,0.705015,1.2207031,46.072742,2.3043478,24,1.723595,閔翔,1,0,80,2913,2921,0,0,0,0,0,2024/8/20 上午 11:40:39,45,2,8202,80,25.0391935,121.5311304
97,4,1.5347224,7.4666667,1.6828449,1.6828449,0.70292342,1.4579864,47.795788,2.1666667,19,1.5144788,閔翔,1,0,42,3000,3008,0.5,1,0,0,2,2024/8/20 上午 11:41:29,45,2,8202,42,25.0388676,121.5309387
98,4,1.5404148,7.1489363,1.6132691,1.6132691,0.69413465,1.4593403,85.304672,2.1764705,18,1.5170654,閔翔,1,0,75,3051,3124,0,0,0,0,2,2024/8/20 上午 11:42:47,70,2,8202,75,25.038429,121.5306227
99,3,1.4990152,6.2222223,1.4635203,1.4635203,0.67259115,1.3412241,40.654255,2.25,17,1.5970589,閔翔,1,0,74,3220,3225,0,-1,0,0,1,2024/8/20 上午 11:43:38,47,2,8202,74,25.0389129,121.5306461
93,2,1.3845311,4.0975609,1.0697098,1.0697098,0.60170126,1.1249316,38.536835,2.4166667,13,1.7917442,閔翔,1,0,73,3302,3306,1,0,1,1,1,2024/8/20 上午 11:44:37,55,2,8202,73,25.0392812,121.5303807
67,4,1.4372839,7.394958,1.5448366,1.5448366,0.68307137,1.1608831,68.223114,2.3499999,21,1.7988788,閔翔,1,0,29,3400,3412,0,0,0,0,2,2024/8/20 上午 11:45:30,48,2,8202,29,25.0395471,121.5301535
66,2,1.4274213,4.9411764,1.31797,1.31797,0.64956075,1.202039,78.895355,2.3333333,16,1.7064047,閔翔,1,0,28,3500,3505,1,0,0,1,0,2024/8/20 上午 11:46:24,50,2,8202,28,25.0396865,121.529709
10,4,1.4372839,7.394958,1.5448366,1.5448366,0.68307137,1.1608831,51.105816,2.3499999,21,1.7988788,閔翔,1,0,56,3606,3638,0,-1,0,0,2,2024/8/20 上午 11:47:48,74,2,8202,56,25.0402085,121.5290808
77,3,1.4590468,6.810811,1.5395753,1.5395753,0.68260622,1.2158724,81.858826,2.3157895,20,1.7137352,閔翔,1,0,25,3650,3709,0.5,1,0,1,2,2024/8/20 上午 11:48:25,33,2,8202,25,25.040227,121.5294458
52,4,1.5078828,7.9370079,1.8135039,1.8135039,0.7180022,1.4393427,49.305782,2.1500001,21,1.526921,閔翔,1,0,68,3800,3805,0,0,0,0,1,2024/8/20 上午 11:49:18,48,2,8202,68,25.0399916,121.5298713
53,2,1.3386233,4.173913,1.0952908,1.0952908,0.60852319,1.0411515,50.939728,2.4615386,14,1.8866836,閔翔,1,0,69.1,3855,3913,0,0,0,0,1,2024/8/20 上午 11:50:25,39,2,8202,69.1,25.0394751,121.5297346
53,2,1.3386233,4.173913,1.0952908,1.0952908,0.60852319,1.0411515,50.939728,2.4615386,14,1.8866836,閔翔,1,0,69.2,3929,3933,0,0,0,0,1,2024/8/20 上午 11:51:06,36,2,8202,69.2,25.0393667,121.5295951
54,1,1.3616542,1.7142857,0.49860358,0.49860358,0.35620719,1.3616542,75.91761,2.4000001,6,1.5093437,閔翔,1,0,33,4018,4033,0,0,0,0,1,2024/8/20 上午 11:51:48,30,2,8202,33,25.0393842,121.5291679
12,3,1.4860064,5.5081968,1.3076391,1.3076391,0.6475991,1.3111821,49.513103,2.2857144,15,1.6335514,閔翔,1,0,58,4118,4143,0,0,0,0,1,2024/8/20 上午 11:52:51,58,2,8202,58,25.0393934,121.5288781
11,2,1.4290229,4.7457628,1.238816,1.238816,0.63570756,1.1908524,53.777714,2.3571429,15,1.7176391,閔翔,1,0,57,4204,4250,0,0,0,0,1,2024/8/20 上午 11:54:10,74,2,8202,57,25.0396876,121.5289609
12,3,1.4860064,5.5081968,1.3076391,1.3076391,0.6475991,1.3111821,49.513103,2.2857144,15,1.6335514,閔翔,1,0,58,4400,4405,0,0,0,0,1,2024/8/20 上午 11:55:39,83,2,8202,58,25.0393934,121.5288781
87,3,1.5164965,5.3333335,1.3006579,1.3006579,0.64624065,1.4153968,97.625801,2.2307692,14,1.5425942,閔翔,1,0,34,4442,4512,0,0,0,0,1,2024/8/20 上午 11:56:29,44,2,8202,34,25.038994,121.529181
12,3,1.4860064,5.5081968,1.3076391,1.3076391,0.6475991,1.3111821,49.513103,2.2857144,15,1.6335514,閔翔,1,0,58,4706,4723,2.5,2,0,2,1,2024/8/20 上午 11:58:43,129,2,8202,58,25.0393934,121.5288781
87,3,1.5164965,5.3333335,1.3006579,1.3006579,0.64624065,1.4153968,97.625801,2.2307692,14,1.5425942,閔翔,1,0,34,4750,4818,1,1,0,1,1,2024/8/20 上午 11:59:32,41,2,8202,34,25.038994,121.529181
81,2,1.4535002,4.3636365,1.1365665,1.1365665,0.61485791,1.2597001,34.177593,2.3333333,13,1.650112,閔翔,1,0,70,4857,4908,0,0,0,0,1,2024/8/20 下午 12:00:31,54,2,8202,70,25.0390891,121.529403
88,2,1.3797646,4.5714288,1.1768752,1.1768752,0.62482291,1.0892878,99.82972,2.4285715,15,1.8288469,閔翔,1,0,35,4956,5018,1.5,1,0,2,1,2024/8/20 下午 12:01:46,57,2,8202,35,25.0390594,121.5298593
89,3,1.4316345,6.6666665,1.4803609,1.4803609,0.674389,1.1453077,68.560295,2.3684211,20,1.7898073,閔翔,1,0,36,5130,5144,0,-1,0,0,1,2024/8/20 下午 12:03:00,69,2,8202,36,25.0392294,121.5307158
90,4,1.5053972,8.2285719,1.8,1.8,0.71533829,1.3799474,66.541153,2.1904762,22,1.5747191,閔翔,1,0,37.1,5235,5240,0,0,0,0,0,2024/8/20 下午 12:04:04,59,2,8202,37.1,25.0393297,121.5312078
90,4,1.5053972,8.2285719,1.8,1.8,0.71533829,1.3799474,66.541153,2.1904762,22,1.5747191,閔翔,1,0,37.2,5312,5320,0,-1,0,0,0,2024/8/20 下午 12:04:39,30,2,8202,37.2,25.0392147,121.5315146
90,4,1.5053972,8.2285719,1.8,1.8,0.71533829,1.3799474,66.541153,2.1904762,22,1.5747191,閔翔,1,0,37.3,5354,5359,-0.5,0,0,0,2,2024/8/20 下午 12:05:20,35,2,8202,37.3,25.0390812,121.5316628
91,3,1.4060923,6.7692308,1.4896638,1.4896638,0.67561632,1.0936273,40.265079,2.4000001,21,1.8471928,閔翔,1,0,38,5435,5445,2.5,2,0,3,0,2024/8/20 下午 12:06:00,34,2,8202,38,25.039036,121.531903
72,2,1.3386233,4.173913,1.0952908,1.0952908,0.60852319,1.0411515,99.295776,2.4615386,14,1.8866836,閔翔,1,0,95,5520,5550,1.5,2,0,2,2,2024/8/20 下午 12:07:15,68,2,8202,95,25.0396391,121.5322021
71,2,1.4290229,4.7457628,1.238816,1.238816,0.63570756,1.1908524,31.422556,2.3571429,15,1.7176391,閔翔,1,0,94,5650,5653,0.5,0,0,1,0,2024/8/20 下午 12:08:10,50,2,8202,94,25.0400401,121.5322523
45,2,1.3805348,5.1428571,1.3443909,1.3443909,0.65431285,1.0804185,49.555302,2.4117646,18,1.8379663,閔翔,1,0,24,5711,5725,-0.5,-2,0,-1,2,2024/8/20 下午 12:08:49,33,2,8202,24,25.0401832,121.5325162
21,3,1.5164965,5.3333335,1.3006579,1.3006579,0.64624065,1.4153968,129.81596,2.2307692,14,1.5425942,閔翔,1,0,102,5751,5840,0,0,0,0,0,2024/8/20 下午 12:09:54,53,2,8202,102,25.0395585,121.5327426
22,2,1.4854122,4.2105265,1.1191936,1.1191936,0.60985333,1.3711498,107.13454,2.2727273,12,1.5487748,閔翔,1,0,103,5940,5959,0,0,0,0,2,2024/8/20 下午 12:11:14,75,2,8202,103,25.0386846,121.5326969
15,2,1.4754353,3.8709676,1.0207884,1.0207884,0.58639652,1.3524823,119.26802,2.3,11,1.5687064,閔翔,1,0,97,3555,3620,0,0,0,0,1,2024/8/20 下午 01:47:47,168,3,8203,97,25.041778,121.5327926
16,3,1.4989992,5.915493,1.3873369,1.3873369,0.66087639,1.3324437,27.527857,2.2666667,16,1.6082193,閔翔,1,0,98,3659,3710,0,0,0,0,2,2024/8/20 下午 01:48:54,42,3,8203,98,25.0414703,121.5328007
17,4,1.5232575,7.7241378,1.6734514,1.6734514,0.70075864,1.3847796,27.863453,2.2105262,20,1.5743387,閔翔,1,0,99,3801,3820,-0.5,0,0,-1,2,2024/8/20 下午 01:49:56,42,3,8203,99,25.0411445,121.532802
18,3,1.4791145,6.4000001,1.4666082,1.4666082,0.67273146,1.2678125,26.977301,2.2941177,18,1.664782,閔翔,1,0,106,4045,4050,1,1,0,1,1,2024/8/20 下午 01:52:56,88,3,8203,106,25.0408874,121.5328053
19,3,1.4860064,5.5081968,1.3076391,1.3076391,0.6475991,1.3111821,23.143644,2.2857144,15,1.6335514,閔翔,1,0,100,4202,4210,1,0,0,0,0,2024/8/20 下午 01:54:44,35,3,8203,100,25.0407087,121.5328036
65,2,1.5142466,3.6923077,1,1,0.57812965,1.5142466,104.22419,2.2222223,10,1.4379251,閔翔,1,0,19.2,4400,4516,0,0,0,0,1,2024/8/20 下午 01:56:36,51,3,8203,19.2,25.0406122,121.5322452
65,2,1.5142466,3.6923077,1,1,0.57812965,1.5142466,104.22419,2.2222223,10,1.4379251,閔翔,1,0,19.1,4542,4545,0.5,0,0,1,0,2024/8/20 下午 01:57:09,27,3,8203,19.1,25.0406991,121.5320006
63,2,1.3993975,4.848485,1.2552096,1.2552096,0.63915122,1.1195179,39.423187,2.4000001,16,1.7939149,閔翔,1,0,17,4617,4628,1.5,1,0,1,1,2024/8/20 下午 01:57:52,35,3,8203,17,25.0408152,121.53176
62,4,1.4278139,8.5146198,1.6741856,1.6741856,0.69851047,1.1154796,135.60442,2.375,25,1.838447,閔翔,1,0,16,4720,4800,0.5,0,0,0,1,2024/8/20 下午 01:59:20,82,3,8203,16,25.0409982,121.5308349
50,2,1.3052267,5.0574713,1.3088794,1.3088794,0.64932406,0.95381951,59.938217,2.5,19,1.9928683,閔翔,1,0,66,4910,4928,0,0,0,0,1,2024/8/20 下午 02:00:44,78,3,8203,66,25.0408748,121.5301576
42,3,1.3635821,7.5505619,1.632839,1.632839,0.69342643,1.0129467,89.220947,2.4400001,26,1.9389621,閔翔,1,0,20,5009,5023,0.5,0,0,0,0,2024/8/20 下午 02:01:49,60,3,8203,20,25.0407062,121.5297888
8,3,1.4060923,6.7692308,1.4896638,1.4896638,0.67561632,1.0936273,59.241184,2.4000001,21,1.8471928,閔翔,1,0,54,5129,5209,0.5,-1,-1,1,0,2024/8/20 下午 02:03:20,85,3,8203,54,25.0412222,121.5293752
9,4,1.449296,8.3999996,1.6700469,1.6700469,0.69828314,1.1594368,51.308941,2.347826,24,1.7904537,閔翔,1,0,55,5314,5327,-0.5,-2,0,-1,2,2024/8/20 下午 02:04:46,81,3,8203,55,25.0405354,121.5291984
77,3,1.4590468,6.810811,1.5395753,1.5395753,0.68260622,1.2158724,81.858826,2.3157895,20,1.7137352,閔翔,1,0,25,5401,5416,0.5,0,0,1,0,2024/8/20 下午 02:05:35,45,3,8203,25,25.040227,121.5294458
51,3,1.3033811,7.0588236,1.5346701,1.5346701,0.68154991,0.93098646,57.875652,2.5,25,2.046488,閔翔,1,0,67,5507,5535,0,0,0,0,1,2024/8/20 下午 02:06:46,66,3,8203,67,25.0404471,121.5300228
43,4,1.45732,8.727273,1.7265038,1.7265038,0.70471239,1.175258,154.72107,2.3333333,25,1.7704366,閔翔,1,0,21,5555,5602,0.5,0,0,0,1,2024/8/20 下午 02:07:28,35,3,8203,21,25.0405667,121.5303935
43,4,1.45732,8.727273,1.7265038,1.7265038,0.70471239,1.175258,154.72107,2.3333333,25,1.7704366,閔翔,1,0,22,5743,5750,0,0,0,0,1,2024/8/20 下午 02:09:07,94,3,8203,22,25.0403395,121.5312408
60,4,1.4060208,8.6153851,1.6794915,1.6794915,0.69892079,1.0751923,64.278275,2.4000001,26,1.8841705,閔翔,1,0,85,5858,5904,-0.5,0,0,0,2,2024/8/20 下午 02:10:42,90,3,8203,85,25.0405,121.5315933
44,5,1.5140622,8.5714283,1.7307693,1.7307693,0.70672709,1.3323747,71.484612,2.2380953,22,1.6421758,閔翔,1,0,23,47,108,0,0,0,0,1,2024/8/20 下午 02:12:16,74,3,8203,23,25.040236,121.5319224
71,2,1.4290229,4.7457628,1.238816,1.238816,0.63570756,1.1908524,31.422556,2.3571429,15,1.7176391,閔翔,1,0,94,158,216,0,0,0,0,1,2024/8/20 下午 02:13:32,71,3,8203,94,25.0400401,121.5322523
70,1,1.3532825,2.6086957,0.84615386,0.84615386,0.54047632,1.1277354,59.04446,2.4444444,10,1.7367692,閔翔,1,0,32,232,328,-0.5,0,0,0,2,2024/8/20 下午 02:14:48,68,3,8203,32,25.0398396,121.5317679
79,2,1.3805348,5.1428571,1.3443909,1.3443909,0.65431285,1.0804185,23.644192,2.4117646,18,1.8379663,閔翔,1,0,87,358,404,0,0,0,0,0,2024/8/20 下午 02:15:20,27,3,8203,87,25.0399584,121.5316595
78,4,1.4583882,7.8805971,1.6071428,1.6071428,0.69100952,1.1883163,26.093475,2.3333333,22,1.7643235,閔翔,1,0,86,553,604,0,0,0,0,1,2024/8/20 下午 02:17:26,53,3,8203,86,25.0402036,121.5316126
80,1,1.3055289,2.3529413,0.73918515,0.73918515,0.5041489,1.0681599,57.749931,2.5,9,1.7962018,閔翔,1,0,27,631,648,1,0,0,1,0,2024/8/20 下午 02:18:18,41,3,8203,27,25.0400454,121.5314133
74,3,1.4441595,6.2068968,1.4028426,1.4028426,0.66319418,1.1815851,25.79925,2.3529413,18,1.7547162,閔翔,1,0,76,732,735,0,0,0,0,1,2024/8/20 下午 02:19:10,47,3,8203,76,25.0401725,121.5310207
75,3,1.4146782,6.3157897,1.4135897,1.4135897,0.66484892,1.1199536,32.595676,2.3888888,19,1.8209543,閔翔,1,0,77,815,831,0.5,0,0,1,0,2024/8/20 下午 02:20:05,50,3,8203,77,25.0400211,121.5309618
76,4,1.449296,8.3999996,1.6700469,1.6700469,0.69828314,1.1594368,112.28374,2.347826,24,1.7904537,閔翔,1,0,26,917,1003,0,0,0,0,1,2024/8/20 下午 02:21:15,59,3,8203,26,25.039996,121.5303698
52,4,1.5078828,7.9370079,1.8135039,1.8135039,0.7180022,1.4393427,49.305782,2.1500001,21,1.526921,閔翔,1,0,68,1059,1105,0.5,0,0,1,0,2024/8/20 下午 02:22:40,80,3,8203,68,25.0399916,121.5298713
67,4,1.4372839,7.394958,1.5448366,1.5448366,0.68307137,1.1608831,68.223114,2.3499999,21,1.7988788,閔翔,1,0,29,1206,1225,0,0,0,0,1,2024/8/20 下午 02:23:53,41,3,8203,29,25.0395471,121.5301535
68,3,1.4989992,5.915493,1.3873369,1.3873369,0.66087639,1.3324437,68.362869,2.2666667,16,1.6082193,閔翔,1,0,30,1314,1323,0.5,-1,0,1,0,2024/8/20 下午 02:24:56,58,3,8203,30,25.0395569,121.5305469
94,3,1.3262645,6.5546217,1.4516129,1.4516129,0.67052817,0.97259396,21.51779,2.4761906,22,1.9952292,閔翔,1,0,78,1426,1432,0.5,0,0,0,1,2024/8/20 下午 02:26:01,60,3,8203,78,25.0398086,121.5309444
69,4,1.4643856,7.2727275,1.5395753,1.5395753,0.68260622,1.2203213,69.057907,2.3157895,20,1.7376446,閔翔,1,0,31,1512,1608,0.5,0,0,1,1,2024/8/20 下午 02:27:17,71,3,8203,31,25.0397939,121.5315543
102,1,1.3532825,2.6086957,0.84615386,0.84615386,0.54047632,1.1277354,82.378548,2.4444444,10,1.7367692,閔翔,1,0,88,1620,1707,0,0,1,0,0,2024/8/20 下午 02:28:26,64,3,8203,88,25.0391891,121.5317216
101,4,1.5155047,6.9565215,1.5364467,1.5364467,0.68301076,1.3639542,26.079014,2.2352941,18,1.6029594,閔翔,1,0,89,1759,1812,0,0,0,0,1,2024/8/20 下午 02:29:33,61,3,8203,89,25.0389254,121.5316726
103,3,1.4990152,6.2222223,1.5405476,1.5405476,0.68430793,1.4157366,83.308861,2.1875,17,1.5332038,閔翔,1,0,90,1845,1903,0.5,0,0,1,1,2024/8/20 下午 02:30:27,44,3,8203,90,25.038671,121.5316317
27,2,1.3993975,4.848485,1.2552096,1.2552096,0.63915122,1.1195179,38.831203,2.4000001,16,1.7939149,閔翔,1,0,48,1947,1954,-0.5,-2,0,-1,2,2024/8/20 下午 02:31:18,45,3,8203,48,25.0383228,121.531684
73,3,1.5214777,5.7142859,1.3845592,1.3845592,0.66066402,1.4263853,106.45377,2.2142856,15,1.5276568,閔翔,1,0,96.3,2021,2038,-0.5,-1,0,0,1,2024/8/20 下午 02:32:04,29,3,8203,96.3,25.0384917,121.5318861
73,3,1.5214777,5.7142859,1.3845592,1.3845592,0.66066402,1.4263853,106.45377,2.2142856,15,1.5276568,閔翔,1,0,96.2,2109,2123,0,-1,0,0,1,2024/8/20 下午 02:32:43,34,3,8203,96.2,25.0386922,121.5320289
73,3,1.5214777,5.7142859,1.3845592,1.3845592,0.66066402,1.4263853,106.45377,2.2142856,15,1.5276568,閔翔,1,0,96.1,2146,2151,0,0,0,0,0,2024/8/20 下午 02:33:28,38,3,8203,96.1,25.0388415,121.5321967
92,2,1.4174378,4.48,1.1561403,1.1561403,0.61990625,1.1673018,65.766846,2.3846154,14,1.7433239,閔翔,1,0,39,2237,2258,0,-1,0,0,1,2024/8/20 下午 02:34:18,41,3,8203,39,25.0390333,121.5325596
22,2,1.4854122,4.2105265,1.1191936,1.1191936,0.60985333,1.3711498,107.13454,2.2727273,12,1.5487748,閔翔,1,0,103,2321,2351,-0.5,-1,0,-1,2,2024/8/20 下午 02:35:20,50,3,8203,103,25.0386846,121.5326969
28,3,1.4860064,5.5081968,1.3076391,1.3076391,0.6475991,1.3111821,108.48433,2.2857144,15,1.6335514,閔翔,1,0,49,2442,2515,0,-1,1,0,0,2024/8/20 下午 02:36:42,77,3,8203,49,25.0383065,121.5321482
15,2,1.4754353,3.8709676,1.0207884,1.0207884,0.58639652,1.3524823,119.26802,2.3,11,1.5687064,閔翔,1,0,97,1819,1858,0,-1,0,0,2,2024/8/22 上午 10:30:35,272,1,8221,97,25.041778,121.5327926
16,3,1.4989992,5.915493,1.3873369,1.3873369,0.66087639,1.3324437,27.527857,2.2666667,16,1.6082193,閔翔,1,0,98,1950,1959,1,-1,-1,1,0,2024/8/22 上午 10:31:14,34,1,8221,98,25.0414703,121.5328007
17,4,1.5232575,7.7241378,1.6734514,1.6734514,0.70075864,1.3847796,27.863453,2.2105262,20,1.5743387,閔翔,1,0,99,2031,2044,0,-1,0,0,2,2024/8/22 上午 10:31:55,36,1,8221,99,25.0411445,121.532802
18,3,1.4791145,6.4000001,1.4666082,1.4666082,0.67273146,1.2678125,26.977301,2.2941177,18,1.664782,閔翔,1,0,106,2102,2111,0.5,-1,0,0,0,2024/8/22 上午 10:32:26,27,1,8221,106,25.0408874,121.5328053
19,3,1.4860064,5.5081968,1.3076391,1.3076391,0.6475991,1.3111821,23.143644,2.2857144,15,1.6335514,閔翔,1,0,100,2139,2149,0,-1,0,0,2,2024/8/22 上午 10:33:06,36,1,8221,100,25.0407087,121.5328036
65,2,1.5142466,3.6923077,1,1,0.57812965,1.5142466,104.22419,2.2222223,10,1.4379251,閔翔,1,0,19.2,2304,2345,3,2,1,3,0,2024/8/22 上午 10:34:59,108,1,8221,19.2,25.0406122,121.5322452
65,2,1.5142466,3.6923077,1,1,0.57812965,1.5142466,104.22419,2.2222223,10,1.4379251,閔翔,1,0,19.1,2407,2415,0,-1,0,0,1,2024/8/22 上午 10:35:35,26,1,8221,19.1,25.0406991,121.5320006
